video,frame_path,audio_path,label,audio_available
Stealing058_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing058_x264,datasets/UCF-Crime_audio\Stealing\Stealing058_x264.wav,Stealing,1
Stealing059_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing059_x264,datasets/UCF-Crime_audio\Stealing\Stealing059_x264.wav,Stealing,1
Stealing060_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing060_x264,datasets/UCF-Crime_audio\Stealing\Stealing060_x264.wav,Stealing,1
Stealing061_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing061_x264,,Stealing,0
Stealing062_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing062_x264,datasets/UCF-Crime_audio\Stealing\Stealing062_x264.wav,Stealing,1
Stealing063_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing063_x264,datasets/UCF-Crime_audio\Stealing\Stealing063_x264.wav,Stealing,1
Stealing065_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing065_x264,datasets/UCF-Crime_audio\Stealing\Stealing065_x264.wav,Stealing,1
Stealing066_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing066_x264,datasets/UCF-Crime_audio\Stealing\Stealing066_x264.wav,Stealing,1
Stealing067_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing067_x264,datasets/UCF-Crime_audio\Stealing\Stealing067_x264.wav,Stealing,1
Stealing068_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing068_x264,datasets/UCF-Crime_audio\Stealing\Stealing068_x264.wav,Stealing,1
Stealing069_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing069_x264,datasets/UCF-Crime_audio\Stealing\Stealing069_x264.wav,Stealing,1
Stealing070_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing070_x264,datasets/UCF-Crime_audio\Stealing\Stealing070_x264.wav,Stealing,1
Stealing071_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing071_x264,datasets/UCF-Crime_audio\Stealing\Stealing071_x264.wav,Stealing,1
Stealing072_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing072_x264,datasets/UCF-Crime_audio\Stealing\Stealing072_x264.wav,Stealing,1
Stealing073_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing073_x264,datasets/UCF-Crime_audio\Stealing\Stealing073_x264.wav,Stealing,1
Stealing074_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing074_x264,datasets/UCF-Crime_audio\Stealing\Stealing074_x264.wav,Stealing,1
Stealing075_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing075_x264,datasets/UCF-Crime_audio\Stealing\Stealing075_x264.wav,Stealing,1
Stealing077_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing077_x264,datasets/UCF-Crime_audio\Stealing\Stealing077_x264.wav,Stealing,1
Stealing078_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing078_x264,datasets/UCF-Crime_audio\Stealing\Stealing078_x264.wav,Stealing,1
Stealing079_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing079_x264,datasets/UCF-Crime_audio\Stealing\Stealing079_x264.wav,Stealing,1
Stealing080_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing080_x264,datasets/UCF-Crime_audio\Stealing\Stealing080_x264.wav,Stealing,1
Stealing081_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing081_x264,datasets/UCF-Crime_audio\Stealing\Stealing081_x264.wav,Stealing,1
Stealing082_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing082_x264,datasets/UCF-Crime_audio\Stealing\Stealing082_x264.wav,Stealing,1
Stealing083_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing083_x264,datasets/UCF-Crime_audio\Stealing\Stealing083_x264.wav,Stealing,1
Stealing084_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing084_x264,datasets/UCF-Crime_audio\Stealing\Stealing084_x264.wav,Stealing,1
Stealing086_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing086_x264,datasets/UCF-Crime_audio\Stealing\Stealing086_x264.wav,Stealing,1
Stealing087_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing087_x264,datasets/UCF-Crime_audio\Stealing\Stealing087_x264.wav,Stealing,1
Stealing088_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing088_x264,datasets/UCF-Crime_audio\Stealing\Stealing088_x264.wav,Stealing,1
Stealing089_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing089_x264,datasets/UCF-Crime_audio\Stealing\Stealing089_x264.wav,Stealing,1
Stealing091_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing091_x264,datasets/UCF-Crime_audio\Stealing\Stealing091_x264.wav,Stealing,1
Stealing092_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing092_x264,datasets/UCF-Crime_audio\Stealing\Stealing092_x264.wav,Stealing,1
Stealing093_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing093_x264,datasets/UCF-Crime_audio\Stealing\Stealing093_x264.wav,Stealing,1
Stealing094_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing094_x264,datasets/UCF-Crime_audio\Stealing\Stealing094_x264.wav,Stealing,1
Stealing095_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing095_x264,datasets/UCF-Crime_audio\Stealing\Stealing095_x264.wav,Stealing,1
Stealing096_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing096_x264,datasets/UCF-Crime_audio\Stealing\Stealing096_x264.wav,Stealing,1
Stealing097_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing097_x264,datasets/UCF-Crime_audio\Stealing\Stealing097_x264.wav,Stealing,1
Stealing098_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing098_x264,datasets/UCF-Crime_audio\Stealing\Stealing098_x264.wav,Stealing,1
Stealing100_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing100_x264,datasets/UCF-Crime_audio\Stealing\Stealing100_x264.wav,Stealing,1
Stealing101_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing101_x264,datasets/UCF-Crime_audio\Stealing\Stealing101_x264.wav,Stealing,1
Stealing102_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing102_x264,datasets/UCF-Crime_audio\Stealing\Stealing102_x264.wav,Stealing,1
Stealing103_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing103_x264,datasets/UCF-Crime_audio\Stealing\Stealing103_x264.wav,Stealing,1
Stealing104_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing104_x264,datasets/UCF-Crime_audio\Stealing\Stealing104_x264.wav,Stealing,1
Stealing105_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing105_x264,datasets/UCF-Crime_audio\Stealing\Stealing105_x264.wav,Stealing,1
Stealing106_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing106_x264,datasets/UCF-Crime_audio\Stealing\Stealing106_x264.wav,Stealing,1
Stealing107_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing107_x264,datasets/UCF-Crime_audio\Stealing\Stealing107_x264.wav,Stealing,1
Stealing108_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing108_x264,datasets/UCF-Crime_audio\Stealing\Stealing108_x264.wav,Stealing,1
Stealing109_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing109_x264,datasets/UCF-Crime_audio\Stealing\Stealing109_x264.wav,Stealing,1
Stealing110_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing110_x264,datasets/UCF-Crime_audio\Stealing\Stealing110_x264.wav,Stealing,1
Stealing111_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing111_x264,datasets/UCF-Crime_audio\Stealing\Stealing111_x264.wav,Stealing,1
Stealing112_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing112_x264,datasets/UCF-Crime_audio\Stealing\Stealing112_x264.wav,Stealing,1
Stealing113_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing113_x264,datasets/UCF-Crime_audio\Stealing\Stealing113_x264.wav,Stealing,1
Stealing114_x264,datasets/UCF-Crime_frames_16\Stealing\Stealing114_x264,datasets/UCF-Crime_audio\Stealing\Stealing114_x264.wav,Stealing,1
Vandalism001_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism001_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism001_x264.wav,Vandalism,1
Vandalism002_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism002_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism002_x264.wav,Vandalism,1
Vandalism003_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism003_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism003_x264.wav,Vandalism,1
Vandalism004_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism004_x264,,Vandalism,0
Vandalism005_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism005_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism005_x264.wav,Vandalism,1
Vandalism006_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism006_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism006_x264.wav,Vandalism,1
Vandalism007_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism007_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism007_x264.wav,Vandalism,1
Vandalism008_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism008_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism008_x264.wav,Vandalism,1
Vandalism009_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism009_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism009_x264.wav,Vandalism,1
Vandalism010_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism010_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism010_x264.wav,Vandalism,1
Vandalism011_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism011_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism011_x264.wav,Vandalism,1
Vandalism012_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism012_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism012_x264.wav,Vandalism,1
Vandalism013_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism013_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism013_x264.wav,Vandalism,1
Vandalism014_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism014_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism014_x264.wav,Vandalism,1
Vandalism015_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism015_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism015_x264.wav,Vandalism,1
Vandalism016_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism016_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism016_x264.wav,Vandalism,1
Vandalism017_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism017_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism017_x264.wav,Vandalism,1
Vandalism018_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism018_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism018_x264.wav,Vandalism,1
Vandalism019_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism019_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism019_x264.wav,Vandalism,1
Vandalism020_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism020_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism020_x264.wav,Vandalism,1
Vandalism021_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism021_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism021_x264.wav,Vandalism,1
Vandalism022_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism022_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism022_x264.wav,Vandalism,1
Vandalism023_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism023_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism023_x264.wav,Vandalism,1
Vandalism024_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism024_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism024_x264.wav,Vandalism,1
Vandalism025_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism025_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism025_x264.wav,Vandalism,1
Vandalism026_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism026_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism026_x264.wav,Vandalism,1
Vandalism027_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism027_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism027_x264.wav,Vandalism,1
Vandalism028_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism028_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism028_x264.wav,Vandalism,1
Vandalism029_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism029_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism029_x264.wav,Vandalism,1
Vandalism030_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism030_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism030_x264.wav,Vandalism,1
Vandalism031_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism031_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism031_x264.wav,Vandalism,1
Vandalism032_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism032_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism032_x264.wav,Vandalism,1
Vandalism033_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism033_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism033_x264.wav,Vandalism,1
Vandalism034_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism034_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism034_x264.wav,Vandalism,1
Vandalism035_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism035_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism035_x264.wav,Vandalism,1
Vandalism036_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism036_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism036_x264.wav,Vandalism,1
Vandalism037_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism037_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism037_x264.wav,Vandalism,1
Vandalism038_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism038_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism038_x264.wav,Vandalism,1
Vandalism039_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism039_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism039_x264.wav,Vandalism,1
Vandalism040_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism040_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism040_x264.wav,Vandalism,1
Vandalism041_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism041_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism041_x264.wav,Vandalism,1
Vandalism042_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism042_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism042_x264.wav,Vandalism,1
Vandalism043_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism043_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism043_x264.wav,Vandalism,1
Vandalism044_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism044_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism044_x264.wav,Vandalism,1
Vandalism045_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism045_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism045_x264.wav,Vandalism,1
Vandalism046_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism046_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism046_x264.wav,Vandalism,1
Vandalism047_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism047_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism047_x264.wav,Vandalism,1
Vandalism048_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism048_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism048_x264.wav,Vandalism,1
Vandalism049_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism049_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism049_x264.wav,Vandalism,1
Vandalism050_x264,datasets/UCF-Crime_frames_16\Vandalism\Vandalism050_x264,datasets/UCF-Crime_audio\Vandalism\Vandalism050_x264.wav,Vandalism,1
